Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","12/11/2021 00:00:00",0.7,0.7,0.7,-0.4,92.59,,1.6,,273.0,,0.0,,,8.9,50.0,1002.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","12/11/2021 01:00:00",0.9,0.9,0.9,-0.3,91.87,,6.5,,256.0,-1.2,0.0,,,8.9,50.0,1004.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","12/11/2021 02:00:00",1.0,1.0,1.0,-0.2,91.7,,6.3,,274.0,-1.0,0.0,,,8.9,0.0,1005.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 03:00:00",1.2,1.2,1.2,-0.6,87.65,,1.5,,310.0,,0.0,,,9.4,0.0,1006.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 04:00:00",1.4,1.4,1.4,-1.1,83.16,,10.8,,312.0,-1.8,0.0,,,9.7,0.0,1007.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 05:00:00",1.6,1.6,1.6,-1.4,80.86,,13.3,,302.0,-2.1,0.0,,,9.9,0.0,1009.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 06:00:00",1.4,1.4,1.4,-1.4,81.62,,6.0,,276.0,-0.4,0.0,,,9.9,30.0,1010.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","12/11/2021 07:00:00",1.1,1.1,1.1,-1.2,84.84,,2.0,,300.0,,0.0,,,9.9,0.0,1011.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 08:00:00",0.5,0.5,0.5,-1.7,85.26,,6.5,,282.0,-1.6,0.0,,,9.9,0.0,1012.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 09:00:00",0.6,0.6,0.6,-1.8,84.0,,8.4,,276.0,-2.2,0.0,,,9.7,0.0,1014.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 10:00:00",1.6,1.6,1.6,-1.6,79.56,,8.6,,255.0,-1.1,0.0,,,9.6,0.0,1015.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 11:00:00",2.7,2.7,2.7,-1.3,75.09,,6.8,,255.0,0.8,0.0,,,9.8,0.0,1016.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/11/2021 12:00:00",3.1,3.1,3.1,-2.0,69.68,,11.6,,282.0,0.0,0.0,,,10.0,50.0,1017.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
